campaign_id,old_campaign_name,new_campaign_name,adset_id,old_adset_name,new_adset_name,ad_id,old_ad_name,new_ad_name,creative_id,old_creative_name,new_creative_name,format,angle,p_orient,variant,confidence,evidence,spend_3d,MO_3d,CPMO_3d
120249012625500604,Elena Santana - ES - ESP - (pg_22091) - 16,Elena Santana - ES - ESP - (pg_22091) - 16,120249012625950604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626320604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,3420618748087721,{{product.name}} 2026-06-19-6b79b04027db5dd3ed09877704454844,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
120249012626170604,Elena Santana - ES - ESP - (pg_22091) - 17,Elena Santana - ES - ESP - (pg_22091) - 17,120249012625910604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625990604,Ad - 1,AD01 - VID - LIMITE_ALTO - NV - 001,2924546667876379,{{product.name}} 2026-06-19-ab8d58355379dcec87db61204614419b,CC_ES_ESP_VID_LIMITE_ALTO_NV_001,VID,LIMITE_ALTO,NV,001,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012626170604,Elena Santana - ES - ESP - (pg_22091) - 17,Elena Santana - ES - ESP - (pg_22091) - 17,120249012625910604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625620604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,947537974964864,{{product.name}} 2026-06-19-293a989f209e1285f62bf1c56b3f9276,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012626170604,Elena Santana - ES - ESP - (pg_22091) - 17,Elena Santana - ES - ESP - (pg_22091) - 17,120249012625910604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626230604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,986905667672529,{{product.name}} 2026-06-19-2ed7ec23d2436391fc062da7ea5c1756,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
120249012626160604,Elena Santana - ES - ESP - (pg_22091) - 18,Elena Santana - ES - ESP - (pg_22091) - 18,120249012625810604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626370604,Ad - 1,AD01 - VID - LIMITE_ALTO - NV - 001,4620697628173129,{{product.name}} 2026-06-19-213f7a1e61b5eccc7bf152870b530b88,CC_ES_ESP_VID_LIMITE_ALTO_NV_001,VID,LIMITE_ALTO,NV,001,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012626160604,Elena Santana - ES - ESP - (pg_22091) - 18,Elena Santana - ES - ESP - (pg_22091) - 18,120249012625810604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625610604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,4540157969548669,{{product.name}} 2026-06-19-92bc89d535239059fee106223629611d,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012626160604,Elena Santana - ES - ESP - (pg_22091) - 18,Elena Santana - ES - ESP - (pg_22091) - 18,120249012625810604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626220604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,1361534722565373,{{product.name}} 2026-06-19-66a77f1bfd09b9f9d5e10fc2352e3c94,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
120249012625470604,Elena Santana - ES - ESP - (pg_22091) - 19,Elena Santana - ES - ESP - (pg_22091) - 19,120249012625920604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626100604,Ad - 1,AD01 - VID - LIMITE_ALTO - NV - 001,1518434753347808,{{product.name}} 2026-06-19-564e91496e8b964cf29897cb365e83bc,CC_ES_ESP_VID_LIMITE_ALTO_NV_001,VID,LIMITE_ALTO,NV,001,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625470604,Elena Santana - ES - ESP - (pg_22091) - 19,Elena Santana - ES - ESP - (pg_22091) - 19,120249012625920604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625640604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,1698532774590347,{{product.name}} 2026-06-19-5dcd70b9f518738c0baf9745e97ce651,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625470604,Elena Santana - ES - ESP - (pg_22091) - 19,Elena Santana - ES - ESP - (pg_22091) - 19,120249012625920604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626330604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,1754104716005145,{{product.name}} 2026-06-19-8ad9404f837ecffd677f9ff068655509,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
120249012625480604,Elena Santana - ES - ESP - (pg_22091) - 20,Elena Santana - ES - ESP - (pg_22091) - 20,120249012625900604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626070604,Ad - 1,AD01 - VID - LIMITE_ALTO - NV - 001,26852528654427219,{{product.name}} 2026-06-19-127960a06222eb0235fb83a8b7e6ca98,CC_ES_ESP_VID_LIMITE_ALTO_NV_001,VID,LIMITE_ALTO,NV,001,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625480604,Elena Santana - ES - ESP - (pg_22091) - 20,Elena Santana - ES - ESP - (pg_22091) - 20,120249012625900604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012625710604,Ad - 2,AD02 - VID - LIMITE_ALTO - NV - 002,2071660004794807,{{product.name}} 2026-06-19-420ac5f65ee350c06a4f4e6d851670d0,CC_ES_ESP_VID_LIMITE_ALTO_NV_002,VID,LIMITE_ALTO,NV,002,medium,"video title NV + mesmo pacote criativo; texto TARJETA DISPONIBLE; thumbnail é frame intro/gradiente, ângulo inferido pelo conjunto",0,0,
120249012625480604,Elena Santana - ES - ESP - (pg_22091) - 20,Elena Santana - ES - ESP - (pg_22091) - 20,120249012625900604,Conjunto 01 - VÍDEOS,CJ01 - VID - MIX,120249012626180604,Ad - 3,AD03 - VID - LIMITE_ALTO - NV - 003,985796771015678,{{product.name}} 2026-06-19-c2762489f0eb3b8d9eb7225d1db3cc9b,CC_ES_ESP_VID_LIMITE_ALTO_NV_003,VID,LIMITE_ALTO,NV,003,high,thumbnail visual mostra cartão + valor 600/6000 + CTA; texto TARJETA DISPONIBLE; video title NV,0,0,
