group_id,group_size,suggested_action,drive_id,filename,size,width,height,md5,pixel_hash,thumb_path
VG0022,3,TRASH_DUPLICATE,1tnGLNuET32C2BDe_RGeqCWs_pBYGFpEg,44 - Feed (ingles)__DAGYMeSu83c.png,298869,1080,1080,8e03c7f72d9f70cad22983097627869b,41b54ecc79920ebf8f71dd03205b1018db0b6a4427229c01ea85d2ecbb65862e,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/f2a371b7c820bd98.jpg
VG0022,3,KEEP,1EIjLsBcOcRlA_ORM5ypHO9e1C4nN0OFU,44 - Feed ingles__DAGYMeSu83c.png,298869,1080,1080,8e03c7f72d9f70cad22983097627869b,41b54ecc79920ebf8f71dd03205b1018db0b6a4427229c01ea85d2ecbb65862e,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/a5a9974a981f6769.jpg
VG0023,3,TRASH_DUPLICATE,1TPYoCnZEovw0OmuSkNY_Gs-O6Ga9GQsG,45 - Feed (1080 x 1080 px) +2 RM GP 1080 px × 1080 px há 6 meses.png,464935,1080,1080,3a857de4b3a0cea03d0a3ddd4b26a41e,b30a87ad69413eb70b506c991750df1b3213f956f06390ebdec1414f784000ef,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/32d34099acdc5dca.jpg
VG0023,3,TRASH_DUPLICATE,1cOYkbN7YZyO_CbetQQ6veU19i7ZSoYmZ,45 - Feed (1080 x 1080 px)__DAG4ggz6gUA.png,464935,1080,1080,dee7708c8abbcca5e0cc055acf1a5c59,b30a87ad69413eb70b506c991750df1b3213f956f06390ebdec1414f784000ef,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/22c082919f11a41c.jpg
VG0023,3,KEEP,1GBe_6CruAwFwi-r5cPqEGpMGM-h8xbg7,45 - Feed 1080 x 1080 px__DAG4ggz6gUA.png,464935,1080,1080,dee7708c8abbcca5e0cc055acf1a5c59,b30a87ad69413eb70b506c991750df1b3213f956f06390ebdec1414f784000ef,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/54465e18d78fec50.jpg
VG0024,3,TRASH_DUPLICATE,1Td1DV_1nOZL7ffteumTzFSCLjCgnOGhX,46 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,398595,1080,1080,a11280784fb26dc04890821a3eee0f82,2d9657bbfab5ef5716e0ec88a28031fc80335202546041e73441a70655224997,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/d3d0fd5eacd605f3.jpg
VG0024,3,TRASH_DUPLICATE,1K6BpLcBvKyt08EqD_GiYB40aMNprE74e,46 - Feed (ingles)__DAGYMSHS8vY.png,398595,1080,1080,31e7fcf86edf0b3f376b124cf8e44fa7,2d9657bbfab5ef5716e0ec88a28031fc80335202546041e73441a70655224997,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/00a5d6d85b978ea2.jpg
VG0024,3,KEEP,1NA7uOXZF2YYVUWlBiI1H0OLbfgHjXuWE,46 - Feed ingles__DAGYMSHS8vY.png,398595,1080,1080,31e7fcf86edf0b3f376b124cf8e44fa7,2d9657bbfab5ef5716e0ec88a28031fc80335202546041e73441a70655224997,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/a50d6d43ccc73f62.jpg
VG0025,3,TRASH_DUPLICATE,1T95Uzfha8nZA_deBg0uzssIeJh_JfW6F,48 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,388192,1080,1080,3923d0f06c4ade0db1e6c14c9e555b63,b18069270e1f8b5c592b674e9bf156d707a9145e33c033982123797211b2c6e2,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/987e3023ac08fd8c.jpg
VG0025,3,TRASH_DUPLICATE,11KqEpdy-kvKcLdDYdS8CUwRc5qcDn165,48 - Feed (ingles)__DAGYMaNezoY.png,388192,1080,1080,63eb57a27972d9d6d9834a92372937c6,b18069270e1f8b5c592b674e9bf156d707a9145e33c033982123797211b2c6e2,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/38cf266d422e342e.jpg
VG0025,3,KEEP,13KlYmnDQkusXzhJwdoaUvUyWblnAnYCM,48 - Feed ingles__DAGYMaNezoY.png,388192,1080,1080,63eb57a27972d9d6d9834a92372937c6,b18069270e1f8b5c592b674e9bf156d707a9145e33c033982123797211b2c6e2,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/849f4bc6f87ae619.jpg
VG0026,3,TRASH_DUPLICATE,1dhJI_l02PafhJd0zL_kHEKJM7XD_F-HK,57 - Feed (Ingles) +2 RM GP 1080 px × 1080 px há 11 meses.png,95126,1080,1080,9e043819ddd19b397c32a5b8fbce3177,d5f5106a330d49c706464ff89bfd1e7db3aaa4504dcfc572ba151170888fdfb0,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/ad0a47708711547f.jpg
VG0026,3,TRASH_DUPLICATE,16B8ye_HtJEpGkMIPceXCxHs0Lklb8zhF,57 - Feed (Ingles)__DAGqM7foxhM.png,95126,1080,1080,6235a3401020653dac34310b6b35c9f0,d5f5106a330d49c706464ff89bfd1e7db3aaa4504dcfc572ba151170888fdfb0,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/38910ec10d66a941.jpg
VG0026,3,KEEP,1-sUgcRzYKJN-30p77Qgo-kqZykgWGe9o,57 - Feed Ingles__DAGqM7foxhM.png,95126,1080,1080,6235a3401020653dac34310b6b35c9f0,d5f5106a330d49c706464ff89bfd1e7db3aaa4504dcfc572ba151170888fdfb0,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/82401763a74ba109.jpg
VG0027,3,TRASH_DUPLICATE,1YQtvZFzkqBvIsMsY3KcxxsZ2upklJeWn,58 - Feed (Ingles) +2 RM GP 1080 px × 1080 px há 11 meses.png,93046,1080,1080,03b17783aa6f74a47290d6ccc80ee11a,23f1845d3dedac2fac4abbe917830ad7dbecac56c7980e6bba9fe86b072f2e3a,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/1bc4a60617ac231a.jpg
VG0027,3,TRASH_DUPLICATE,1hVVCCzjq8OkO76KbyiphjNJyKBEpNl_y,58 - Feed (Ingles)__DAGqMyCB-Jk.png,93046,1080,1080,f203526959eac785ba4404658da84c7d,23f1845d3dedac2fac4abbe917830ad7dbecac56c7980e6bba9fe86b072f2e3a,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/018adb228684fd0b.jpg
VG0027,3,KEEP,1APxg8wNUcP2JrHhHE730o8iI7GKINa3R,58 - Feed Ingles__DAGqMyCB-Jk.png,93046,1080,1080,f203526959eac785ba4404658da84c7d,23f1845d3dedac2fac4abbe917830ad7dbecac56c7980e6bba9fe86b072f2e3a,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/0309ab65ccc419b9.jpg
VG0028,3,TRASH_DUPLICATE,1ybMaHSQfTfjWnvRCL0Os_Z6kfOU9aQXU,61 - Feed (Ingles) +2 RM GP 1080 px × 1080 px há 11 meses.png,334345,1080,1080,b8c132185822ad0cf2d1772c6e105d57,6226d5ab038e5a9fa79c5d77bf3600afc70ec30adbcc482dcea04fb7294713b8,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/6184739c294fa447.jpg
VG0028,3,TRASH_DUPLICATE,1mHeLeHmOFCcPJotAe3coYnukDslJxrOs,61 - Feed (Ingles)__DAGqPtsfwls.png,334345,1080,1080,5ffb80c53ffae593a025ecc780ffb886,6226d5ab038e5a9fa79c5d77bf3600afc70ec30adbcc482dcea04fb7294713b8,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/d83b2e95dc61aab4.jpg
VG0028,3,KEEP,14xbdny5kzYfAoHKeuGIG9Qu5bZiClRq2,61 - Feed Ingles__DAGqPtsfwls.png,334345,1080,1080,5ffb80c53ffae593a025ecc780ffb886,6226d5ab038e5a9fa79c5d77bf3600afc70ec30adbcc482dcea04fb7294713b8,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/f2a46aa903f9e95a.jpg
VG0029,3,TRASH_DUPLICATE,1mohziB_sHTd6-DJJD3DljgQQ4oIAKvj4,62 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,472107,1080,1080,b2bb04dbea2a778436f071ccbc9d57ba,21a9629d2da4c71282c1cf7a654a0b0efd3701c8f4ddaac5a839294717044d19,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/e3e456731fa63747.jpg
VG0029,3,TRASH_DUPLICATE,1Ps8tlBVD2W5vybGhBrIFf-_AyhmvxkAW,62 - Feed (ingles)__DAGYnVg0dAk.png,472107,1080,1080,314c3e600a4960aec28e810480864dc8,21a9629d2da4c71282c1cf7a654a0b0efd3701c8f4ddaac5a839294717044d19,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/f96f7a49c8596b0b.jpg
VG0029,3,KEEP,1OPFySSbaRCh1CF0cBUVA_PpZ29X9gRFx,62 - Feed ingles__DAGYnVg0dAk.png,472107,1080,1080,314c3e600a4960aec28e810480864dc8,21a9629d2da4c71282c1cf7a654a0b0efd3701c8f4ddaac5a839294717044d19,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/675fe8ee6fa46d9b.jpg
VG0030,2,TRASH_DUPLICATE,1qy7EqPae2LrETYF6G3FjtkH7H0qUfdLO,01 Trabalho - Feed (ingles)__DAGfGtgkYJU.png,112824,1080,1080,fb642cf3affcdb65c82cc7fbbf0b7708,816e450676069ef7e4780612c98a86f6da19d1df6a9201d9877f6b87d822081f,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/bcbf98f44a66bd8e.jpg
VG0030,2,KEEP,15XNxyXlTqgdW0A8QzyqMY15m89uiCMUw,01 Trabalho - Feed ingles__DAGfGtgkYJU.png,112824,1080,1080,fb642cf3affcdb65c82cc7fbbf0b7708,816e450676069ef7e4780612c98a86f6da19d1df6a9201d9877f6b87d822081f,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/36181bd1ebdf98ee.jpg
VG0031,2,TRASH_DUPLICATE,1jieLLSR7M-0XUDooXl20r2ovtpwxoynF,02 Trabalho - Feed (ingles)__DAGfGwnNh0w.png,2327559,1080,1080,86ba361421904b991ad7e1806d0bc4df,23493029327537b7fbe01895bde463a6de5085f131a935ab25e5a5428afd039d,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/ecae37c1937fb26d.jpg
VG0031,2,KEEP,1HOb586eCcsew8dmjC4kPBnTu8DhjKD1l,02 Trabalho - Feed ingles__DAGfGwnNh0w.png,2327559,1080,1080,86ba361421904b991ad7e1806d0bc4df,23493029327537b7fbe01895bde463a6de5085f131a935ab25e5a5428afd039d,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/aa98e741da43c3f6.jpg
VG0032,2,TRASH_DUPLICATE,1p9FgSJjGMpzaFCHhgLAiEOtuDrbkXD5E,03 - Feed ( Ingles )__DAGS_eXRxtg.png,430884,1080,1080,3aeb0df028c44713aa4ec502424ec700,160446ab9f428fc1829716da5ec2e35d6c96d688fc78ec32d4eafe640ad01c91,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/705db154dea5e0ec.jpg
VG0032,2,KEEP,1jGZeaRPQNpTPFqYTLTyN0KIwgqQVL22v,03 - Feed Ingles__DAGS_eXRxtg.png,430884,1080,1080,3aeb0df028c44713aa4ec502424ec700,160446ab9f428fc1829716da5ec2e35d6c96d688fc78ec32d4eafe640ad01c91,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/e2cbbf83b77dcb7c.jpg
VG0033,2,TRASH_DUPLICATE,1yIUQakawGybK_6Zw1QlPzwfolx8Waudv,03 Trabalho - Feed (ingles)__DAGfG0b0n7g.png,218338,1080,1080,c95849ec56b30755b48ac4c7fb3f8088,d44745dbde0ed89040d8d5261905ddb84063792b32f84643097a2596b09446c2,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/9801f2de24e6d16e.jpg
VG0033,2,KEEP,1wQ1b9uDCtGCDgFEfUBqyHMT7mIiE2CJl,03 Trabalho - Feed ingles__DAGfG0b0n7g.png,218338,1080,1080,c95849ec56b30755b48ac4c7fb3f8088,d44745dbde0ed89040d8d5261905ddb84063792b32f84643097a2596b09446c2,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/ee2707083202d401.jpg
VG0034,2,TRASH_DUPLICATE,1ydutX5NlmXcccnxAknO5BAH2uPedGtYH,04 - Feed ( Ingles )__DAGS_fR-1sI.png,463129,1080,1080,d27424ded79ebedc9a6f382e33b5a66e,a4898ba8f36b054e96c29aa9352f2e3fcbecb45c0ae54d4333d2fffd82b02e54,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/b297c7143584b868.jpg
VG0034,2,KEEP,1Eg4hBKZvH4WFFs-H7sufJtVYVahOZdt_,04 - Feed Ingles__DAGS_fR-1sI.png,463129,1080,1080,d27424ded79ebedc9a6f382e33b5a66e,a4898ba8f36b054e96c29aa9352f2e3fcbecb45c0ae54d4333d2fffd82b02e54,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/6cef4cf61baa053d.jpg
VG0035,2,TRASH_DUPLICATE,1Y00EKNc4U1nfjmp4weJzBS4vFx3AT8YU,04 Trabalho - Feed (ingles)__DAGfGuoEqjE.png,1107778,1080,1080,3d915cad920236512fc1f7382c192a26,e8f370cc0083fc2416bda61551a9e2ededf2f2163702b694627dd82e6c06afff,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/12b517a2976ee787.jpg
VG0035,2,KEEP,1TOlULnGmvFL8l_NoUodoeF-x38lyBBcg,04 Trabalho - Feed ingles__DAGfGuoEqjE.png,1107778,1080,1080,3d915cad920236512fc1f7382c192a26,e8f370cc0083fc2416bda61551a9e2ededf2f2163702b694627dd82e6c06afff,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/51a61d0e44b084cf.jpg
VG0036,2,TRASH_DUPLICATE,1QjjYirJpuMlQ7XVWlUjb8OKPcsnegYV_,05 - Feed ( Ingles )__DAGS_bKcPSg.png,384841,1080,1080,1be8bc0af3c84548d4500c4430c2a6c4,9f1affa40459c13fdce138bbf4637cfdb35ac263db86f077dc9cefdefd73648d,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/d0b56dfed7609def.jpg
VG0036,2,KEEP,1vDfheAOAhczlAfw1LDjR_dl9BgHxS2Bw,05 - Feed Ingles__DAGS_bKcPSg.png,384841,1080,1080,1be8bc0af3c84548d4500c4430c2a6c4,9f1affa40459c13fdce138bbf4637cfdb35ac263db86f077dc9cefdefd73648d,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/79945a8ccc88e55c.jpg
VG0037,2,TRASH_DUPLICATE,1-olEWrc9qd3ObX8UxbPdnVXrtryjO1Jt,05 Trabalho - Feed (ingles)__DAGfHBBYyZo.png,681492,1080,1080,dda960b59c9cb6db5cf98c843dbd0529,981e1075ce42532b3b4181901ab39275aaf415348b9136d96997e7ab1523cdb2,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/745edcb2eeb3236d.jpg
VG0037,2,KEEP,18eeGmUDJUINupUY5sljyPxju8Vyf7HJ0,05 Trabalho - Feed ingles__DAGfHBBYyZo.png,681492,1080,1080,dda960b59c9cb6db5cf98c843dbd0529,981e1075ce42532b3b4181901ab39275aaf415348b9136d96997e7ab1523cdb2,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/55e2376600ec3239.jpg
VG0038,2,TRASH_DUPLICATE,1mqBXOuazUdnoz9jM0Y7QpMln5z4wcR8K,15 - Feed (espanhol)__DAGS2Jy8x30.png,385714,1080,1080,dec3b0ae1830adae1c22a8cf146194cf,93f09e15aa785f56fbf263a375fcebdb933eed1f233333fd69e4432bc7f5e542,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/5682204bd0634823.jpg
VG0038,2,KEEP,1DrfGYnwE1ZufWZRi-WWUtleFd48FeK7_,15 - Feed espanhol__DAGS2Jy8x30.png,385714,1080,1080,dec3b0ae1830adae1c22a8cf146194cf,93f09e15aa785f56fbf263a375fcebdb933eed1f233333fd69e4432bc7f5e542,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/8184b729911833eb.jpg
VG0039,2,TRASH_DUPLICATE,1lpGuDB8-wHg6IKK2ev5hHgVs56qKEb6h,17 - Feed (espanhol)__DAGS6jpM-qc.png,321671,1080,1080,ae9b104b5d7f220cc9cc6a6d29048c56,922e0c71b26d09691028158c560e5c18b1089d0c78a1634e8efcccd18d7fcf40,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/a957bf1791af9370.jpg
VG0039,2,KEEP,1c_ppIDus984YcHr_Zndtn5Hhd2ZUUABg,17 - Feed espanhol__DAGS6jpM-qc.png,321671,1080,1080,ae9b104b5d7f220cc9cc6a6d29048c56,922e0c71b26d09691028158c560e5c18b1089d0c78a1634e8efcccd18d7fcf40,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/47cdd2775a5606a2.jpg
VG0040,2,TRASH_DUPLICATE,1ihx5dq6mFQ7Z1cBhYyKCOPaETcNhejTW,22 - Feed (ingles)__DAGV1WbgCfM.png,367217,1080,1080,3d639d991057b2267a12bd0734801fa8,9482deb64ad6d2e2f1343ae9a2c875864be79b60188f145187634634bba253cb,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/456a232a373f6056.jpg
VG0040,2,KEEP,1-nI2lTIgQfEyHTNkswu1OyEGihc1rzZ2,22 - Feed ingles__DAGV1WbgCfM.png,367217,1080,1080,3d639d991057b2267a12bd0734801fa8,9482deb64ad6d2e2f1343ae9a2c875864be79b60188f145187634634bba253cb,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/83ee3b121011fb3b.jpg
VG0041,2,TRASH_DUPLICATE,19i5AbX79cxFWTrNvJahiP8FCFbwY91TX,26 - Feed (ingles)__DAGWOb4WsME.png,1112125,1080,1080,f0fb34ea8aa39521f944d472fdf8e122,161f77019db8ffade01256a238f4987ac921b61b52341f2aa49cdebbb47bc8c3,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/5c8aacc4c519886b.jpg
VG0041,2,KEEP,1EbPZbFtJchPpCVcvGLUhxtptxtA2nSzP,26 - Feed ingles__DAGWOb4WsME.png,1112125,1080,1080,f0fb34ea8aa39521f944d472fdf8e122,161f77019db8ffade01256a238f4987ac921b61b52341f2aa49cdebbb47bc8c3,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/7ddc18bff2aa460f.jpg
VG0042,2,TRASH_DUPLICATE,1q7YpVo3VQEVqng7Ucsl_HfbJrkDzf7VR,28 - Feed ( ingles )__DAGWOif_Kys.png,705848,1080,1080,7519192a075c3fe4484166945e6a3f0c,b3965a7a0acad7eb27781da3c358e75ff1d7cb5ed0e2e4c4cd16d2c131119531,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/b30f5152cb8bfc8c.jpg
VG0042,2,KEEP,15tScBRNo2-Me55wHx_TQQ5B62pg6cKAR,28 - Feed ingles__DAGWOif_Kys.png,705848,1080,1080,7519192a075c3fe4484166945e6a3f0c,b3965a7a0acad7eb27781da3c358e75ff1d7cb5ed0e2e4c4cd16d2c131119531,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/27b8ff3d01119b89.jpg
VG0043,2,TRASH_DUPLICATE,1bA-X5aEWbU-OdEPef3H3H9JDwrQh_Jwq,28 - Feed (espanhol)__DAGTREZKuxo.png,865572,1080,1080,c2f7adb6b3a8fe3eef3de8d81a3c87ff,68ca95c0e4dd9842191468df311c4451b63bf9fd85c2a536a283512bcbe3b398,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/0d237b9e36ff0431.jpg
VG0043,2,KEEP,1_TQFAtSSfLtIkdKEQpukd8_jTbR-J9Cg,28 - Feed espanhol__DAGTREZKuxo.png,865572,1080,1080,c2f7adb6b3a8fe3eef3de8d81a3c87ff,68ca95c0e4dd9842191468df311c4451b63bf9fd85c2a536a283512bcbe3b398,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/10eb94a45620640e.jpg
VG0044,2,TRASH_DUPLICATE,1q-oV5MlXVLaZBP2IKlN8r5T7YKmdvGnN,30 - Feed (espanhol)__DAGTRMcZwC4.png,837284,1080,1080,48cc8c29a96f961385a4f428265e2020,268ba725a9fa6c65524e005bb0adf61b86971f7e0e6afd17cca93b24f53f58f5,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/c2b4431db23fedc5.jpg
VG0044,2,KEEP,1UzL3w957ziJm3vnbmpdO11cb0l1Bi63L,30 - Feed espanhol__DAGTRMcZwC4.png,837284,1080,1080,48cc8c29a96f961385a4f428265e2020,268ba725a9fa6c65524e005bb0adf61b86971f7e0e6afd17cca93b24f53f58f5,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/4adc02a139164fa0.jpg
VG0045,2,TRASH_DUPLICATE,12hAVK-bOqgwE0WeNVohNf4sBybM2aBJE,31 - Feed (espanhol)__DAGTRUYxKjc.png,201684,1080,1080,b4c1a6e88b7af5bb0236f7c19d9338ab,c3f182de1dfa4a3972d12cb380ad4ccac3dc21d6ca4c1c058f1a0bd9368e3f38,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/b3790dd5c3636a61.jpg
VG0045,2,KEEP,1RH3MAHvQjClxH0GBT_Fw2nBa1zKR8BWR,31 - Feed espanhol__DAGTRUYxKjc.png,201684,1080,1080,b4c1a6e88b7af5bb0236f7c19d9338ab,c3f182de1dfa4a3972d12cb380ad4ccac3dc21d6ca4c1c058f1a0bd9368e3f38,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/a15471298bf0065c.jpg
VG0046,2,TRASH_DUPLICATE,1FTmHlnpUDqpyok1qfh_UCZ9lJp462K2g,32 - Feed (espanhol)__DAGTRXWmSbg.png,194899,1080,1080,c87887aee360ce3d24c4ea6446344130,5a22a4cf134e7cb309814d659f5475ef02aea02b26b332fc8ceee21159f7804b,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/40505eef781b5cec.jpg
VG0046,2,KEEP,138M8lk5fhtUAG7H3-tE7oxV5XH5UMW67,32 - Feed espanhol__DAGTRXWmSbg.png,194899,1080,1080,c87887aee360ce3d24c4ea6446344130,5a22a4cf134e7cb309814d659f5475ef02aea02b26b332fc8ceee21159f7804b,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/4d630bdee41beece.jpg
VG0047,2,TRASH_DUPLICATE,134gitf5o1rok6nzD5bDX67P6CKWOT_ev,33 - Feed (espanhol)__DAGTRm3YhUs.png,1238569,1080,1080,cac434e93cb200cc53c494eb62b18372,64f898f164f27412932aade572128d0ce0e73863ed3b568428491f2d360de613,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/79a3b5cdb963641f.jpg
VG0047,2,KEEP,1cuuCNZ-DL90WGY2TcicFrKBJQ2C-dtRC,33 - Feed espanhol__DAGTRm3YhUs.png,1238569,1080,1080,cac434e93cb200cc53c494eb62b18372,64f898f164f27412932aade572128d0ce0e73863ed3b568428491f2d360de613,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/ac3a521ffdef12a0.jpg
VG0048,2,TRASH_DUPLICATE,1RTXscG1yEs0r12VB9z1XusWEtJDndFdC,35 - Feed (ingles)__DAGYHNAEWJA.png,276568,1080,1080,b9239a892e9d756f556b1184e5c7d331,ef75eb0bfb674267ddd5f53483641572134e8763ad6aad798424b9cbb039799a,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/8747fbe94407c831.jpg
VG0048,2,KEEP,1Yq8lI-X3Ry0H5c9Gctcd9rvjRsY7Qivj,35 - Feed ingles__DAGYHNAEWJA.png,276568,1080,1080,b9239a892e9d756f556b1184e5c7d331,ef75eb0bfb674267ddd5f53483641572134e8763ad6aad798424b9cbb039799a,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/14d57466b21aeb7c.jpg
VG0049,2,TRASH_DUPLICATE,1-MLG_5knzGvb5A1PUeu67q8-mvg58sUF,36 - Feed (ingles)__DAGYHO-ME5c.png,249989,1080,1080,365052a5d04d6580ec87f8f7fd31a452,adb5ed5abf24f595a8fc72055af30b68b4b7c140472e675b2f95564014b59575,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/d899116836b408a6.jpg
VG0049,2,KEEP,1r3ZDuB51o6W0lvJuWf6Q83s8wbpyfIpR,36 - Feed ingles__DAGYHO-ME5c.png,249989,1080,1080,365052a5d04d6580ec87f8f7fd31a452,adb5ed5abf24f595a8fc72055af30b68b4b7c140472e675b2f95564014b59575,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/6ad93e52c1f39bdf.jpg
VG0050,2,TRASH_DUPLICATE,1vNhJezKSmQKLQU-pJwCKYVxTQ10QyESy,37 - Feed (ingles)__DAGYLUmLmRQ.png,264691,1080,1080,39eb6054f7f4ded10edb2a61c1aaa305,fa42a2c90468d31f0044a664f59bf5a974ffeca962d3ddf0cfd30c73249f2e90,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/ee9edab6908671d0.jpg
VG0050,2,KEEP,122TPy8XgOt_ZLCgLM7DmfsSwE1qUkkuk,37 - Feed ingles__DAGYLUmLmRQ.png,264691,1080,1080,39eb6054f7f4ded10edb2a61c1aaa305,fa42a2c90468d31f0044a664f59bf5a974ffeca962d3ddf0cfd30c73249f2e90,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/9d9ce177193ec0ff.jpg
VG0051,2,TRASH_DUPLICATE,1txLM7jZDjwWSmTs1nsjbmceCW5RSVj1Q,38- Feed (ingles)__DAGYLyWgb-4.png,239127,1080,1080,f4e722883d072375bd738020bb23fb15,f075e03c89b17263794e5d9a153ae39f19eda479defd6b2448139bf0475b75b3,/root/mgs-agent/data/ares/creative-inventory/duplicate-analysis-20260609T151529Z/thumbs/aeac27462d224f8e.jpg
